index,time_s,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
3003,6.006,-4.698991798119788e-09,-0.09748763410843332,0.12750409205262703,-0.032451884663542645,1.3176764671472125e-10,0.0433270210820135,5.000326438559683,1,0.0003264385596830621,3.304327542672281e-10,0.001204233850973319,3.747443819831239e-09,0.1336413308714551
3004,6.008,-4.700557643644744e-09,-0.09748424499673392,0.12749327451582457,-0.03244604952404206,1.3180372674927942e-10,0.043342231282863145,5.00029515078702,1,0.00029515078701969344,3.0333197761775624e-10,0.001204634834035751,3.747983791312471e-09,0.13362771395620812
3005,6.01,-4.702123489169701e-09,-0.09748085588503451,0.1274824569790221,-0.03244021438454146,1.318398067838376e-10,0.04335744148371279,5.0002623879476324,1,0.00026238794763244755,2.749482349198107e-10,0.00120503581581518,3.7485237968601e-09,0.13361409704096167
3006,6.0120000000000005,-4.703689334694659e-09,-0.09747746677333509,0.12747163944221962,-0.03243437924504087,1.3187588681839583e-10,0.04337265168456245,5.000228149993881,1,0.00022814999388121038,2.452812711178825e-10,0.0012054367963113357,3.749063787922283e-09,0.13360048012571404
3007,6.014,-4.705255180219615e-09,-0.09747407766163568,0.12746082190541716,-0.03242854410554028,1.3191196685295398e-10,0.04338786188541209,5.0001924369408055,1,0.0001924369408055071,2.1433080503690292e-10,0.0012058377755239111,3.749603819986976e-09,0.13358686321046606
3008,6.016,-4.706821025744572e-09,-0.09747068854993626,0.1274500043686147,-0.03242270896603969,1.3194804688751218e-10,0.043403072086261735,5.00015524872919,1,0.00015524872918959431,1.820966809828858e-10,0.0012062387534527042,3.7501437612704856e-09,0.13357324629521936
3009,6.018,-4.708386871269528e-09,-0.09746729943823687,0.12743918683181224,-0.0324168738265391,1.3198412692207036e-10,0.043418282287111386,5.00011658537453,1,0.00011658537453040907,1.485786139839514e-10,0.0012066397300973366,3.7506837643645944e-09,0.13355962937997226
3010,6.0200000000000005,-4.709952716794486e-09,-0.09746391032653745,0.12742836929500975,-0.032411038687038506,1.3202020695662856e-10,0.04343349248796104,5.000076446837571,1,7.64468375713534e-05,1.1377657448204222e-10,0.001207040705457566,3.751223773781472e-09,0.13354601246472558
3011,6.022,-4.711518562319443e-09,-0.09746052121483804,0.1274175517582073,-0.03240520354753791,1.3205628699118677e-10,0.04344870268881069,5.00003483310162,1,3.483310162000208e-05,7.76909355093366e-11,0.0012074416795331334,3.7517637617772266e-09,0.1335323955494776
3012,6.024,-4.713084416919597e-09,-0.09745710976777577,0.1274067050968928,-0.032399368450459605,1.3209230835219905e-10,0.043463919721226596,5.000008268970941,1,8.268970940861209e-06,5.461241536401e-11,0.0012078426666151053,3.7523088973643986e-09,0.1335187786342358
3013,6.026,-4.714650310467473e-09,-0.0974536024647813,0.12739573344288077,-0.032393533535443615,1.321280779059103e-10,0.04347916607244774,5.00005114219347,1,5.114219347035487e-05,9.158096149947042e-11,0.0012082437137508832,3.75287649143427e-09,0.13350516171901605
3014,6.0280000000000005,-4.716216204015351e-09,-0.09745009516178682,0.12738476178886876,-0.03238769862042762,1.3216384745962158e-10,0.04349441242366889,5.000092529200969,1,9.252920096880501e-05,1.2727552345059292e-10,0.0012086447596104037,3.753444084892257e-09,0.13349154480379577
3015,6.03,-4.717782097563227e-09,-0.09744658785879233,0.12737379013485672,-0.03238186370541163,1.321996170133328e-10,0.04350965877489002,5.000132429970817,1,0.00013242997081697183,1.6169427847445797e-10,0.0012090458041933874,3.754011643058487e-09,0.13347792788857746
3016,6.032,-4.719347991111103e-09,-0.09744308055579785,0.12736281848084474,-0.03237602879039563,1.3223538656704406e-10,0.043524905126111166,5.000170844475955,1,0.0001708444759547234,1.9483652858350037e-10,0.0012094468474995405,3.754579183273003e-09,0.1334643109733569
3017,6.034,-4.72091388465898e-09,-0.09743957325280338,0.1273518468268327,-0.03237019387537964,1.322711561207553e-10,0.0435401514773323,5.000207772703404,1,0.00020777270340399667,2.267018193198979e-10,0.0012098478895285608,3.755146785299757e-09,0.13345069405813745
3018,6.0360000000000005,-4.722479778206857e-09,-0.0974360659498089,0.1273408751728207,-0.032364358960363646,1.3230692567446656e-10,0.04355539782855345,5.000243214612963,1,0.00024321461296317182,2.5728982339539885e-10,0.0012102489302801907,3.755714355502966e-09,0.1334370771429182
3019,6.038,-4.724045671754734e-09,-0.09743255864681441,0.12732990351880866,-0.03235852404534765,1.3234269522817781e-10,0.04357064417977459,5.0002771701936455,1,0.0002771701936454818,2.8660023947147156e-10,0.0012106499697541661,3.756281918158667e-09,0.1334234602276992
3020,6.04,-4.7256115653026096e-09,-0.09742905134381993,0.12731893186479665,-0.032352689130331666,1.3237846478188907e-10,0.04358589053099573,5.000309639408532,1,0.0003096394085320142,3.1463274237643937e-10,0.0012110510079501831,3.756849507946886e-09,0.13340984331247868
3021,6.042,-4.727177458850486e-09,-0.09742554404082544,0.12730796021078464,-0.03234685421531567,1.3241423433560032e-10,0.043601136882216875,5.0003406222434235,1,0.0003406222434234607,3.413870697117194e-10,0.0012114520448679917,3.75741703469982e-09,0.13339622639725918
3022,6.0440000000000005,-4.728743352398364e-09,-0.09742203673783097,0.1272969885567726,-0.03234101930029967,1.3245000388931157e-10,0.043616383233438014,5.000370118676738,1,0.00037011867673797383,3.668628743109057e-10,0.0012118530805072536,3.757984657945328e-09,0.1333826094820398
3023,6.046,-4.73030924594624e-09,-0.09741852943483649,0.1272860169027606,-0.03233518438528368,1.3248577344302282e-10,0.04363162958465916,5.000398128659338,1,0.0003981286593379707,3.9105995615302303e-10,0.0012122541148677744,3.758552155731781e-09,0.13336899256681972
3024,6.048,-4.731875139494116e-09,-0.09741502213184201,0.12727504524874855,-0.032329349470267686,1.3252154299673407e-10,0.0436468759358803,5.00042465220426,1,0.00042465220426013417,4.139779300147083e-10,0.0012126551479491729,3.7591197638829495e-09,0.1333553756516006
3025,6.05,-4.733441033041993e-09,-0.09741151482884752,0.12726407359473657,-0.032323514555251696,1.325573125504453e-10,0.04366212228710144,5.0004496892606385,1,0.00044968926063848613,4.356166242951201e-10,0.0012130561797512808,3.7596873020631355e-09,0.1333417587363807
3026,6.0520000000000005,-4.73500692658987e-09,-0.09740800752585305,0.12725310194072453,-0.0323176796402357,1.3259308210415658e-10,0.04367736863832258,5.000473239826762,1,0.00047323982676239496,4.559756534790792e-10,0.0012134572102737145,3.760254888184273e-09,0.13332814182116004
3027,6.054,-4.7365728201377476e-09,-0.09740450022285857,0.12724213028671252,-0.0323118447252197,1.3262885165786783e-10,0.04369261498954372,5.000495303834963,1,0.0004953038349633232,4.750548069176036e-10,0.0012138582395162648,3.760822432078544e-09,0.13331452490594195
3028,6.056,-4.7381387136856225e-09,-0.0974009929198641,0.12723115863270051,-0.03230600981020371,1.3266462121157906e-10,0.04370786134076487,5.000515881313944,1,0.0005158813139436447,4.928537533413386e-10,0.0012142592674786014,3.761390023913922e-09,0.13330090799072053
3029,6.058,-4.7397046072335e-09,-0.0973974856168696,0.12722018697868848,-0.03230017489518772,1.327003907652903e-10,0.04372310769198601,5.000534972205481,1,0.0005349722054805994,5.093722593336169e-10,0.0012146602941604926,3.761957566586594e-09,0.13328729107550244
3030,6.0600000000000005,-4.7412705007813766e-09,-0.09739397831387513,0.12720921532467647,-0.03229433998017173,1.3273616031900156e-10,0.043738354043207146,5.000552576501754,1,0.0005525765017537765,5.246100058137821e-10,0.0012150613195616201,3.762525136392553e-09,0.13327367416028268
3031,6.062,-4.742836394329253e-09,-0.09739047101088064,0.12719824367066446,-0.03228850506515574,1.3277192987271281e-10,0.04375360039442829,5.000568694184364,1,0.0005686941843636717,5.385667519188056e-10,0.0012154623436817426,3.763092684779928e-09,0.1332600572450629
3032,6.064,-4.74440228787713e-09,-0.09738696370788616,0.12718727201665242,-0.03228267015013974,1.3280769942642407e-10,0.04376884674564943,5.000583325197298,1,0.0005833251972982012,5.51242151521174e-10,0.001215863366520515,3.7636602637687454e-09,0.13324644032984392
3033,6.066,-4.745968181425006e-09,-0.09738345640489168,0.1271763003626404,-0.032276835235123744,1.328434689801353e-10,0.04378409309687057,5.000596469554872,1,0.0005964695548721366,5.626359930281123e-10,0.0012162643880777265,3.764227821339135e-09,0.133232823414624
3034,6.0680000000000005,-4.747534074972883e-09,-0.0973799491018972,0.1271653287086284,-0.032271000320107754,1.3287923853384657e-10,0.04379933944809172,5.000608127217973,1,0.0006081272179727648,5.727479703793967e-10,0.0012166654083530714,3.764795388703146e-09,0.13321920649940486
3035,6.07,-4.7490999685207605e-09,-0.09737644179890273,0.12715435705461636,-0.03226516540509176,1.3291500808755782e-10,0.043814585799312855,5.000618298158884,1,0.0006182981588835901,5.815777845142283e-10,0.0012170664273462501,3.7653629554568675e-09,0.13320558958418477
3036,6.072,-4.750665862068636e-09,-0.09737293449590824,0.12714338540060435,-0.03225933049007577,1.3295077764126907e-10,0.043829832150534,5.000626982365082,1,0.0006269823650821849,5.891251932337354e-10,0.001217467445057021,3.7659304938563995e-09,0.1331919726689654
3037,6.074,-4.752231755616513e-09,-0.09736942719291376,0.12713241374659234,-0.03225349557505977,1.329865471949803e-10,0.04384507850175513,5.000634179809623,1,0.0006341798096229923,5.953899001707507e-10,0.001217868461485088,3.766498038581794e-09,0.13317835575374506
3038,6.0760000000000005,-4.7537976491643895e-09,-0.09736591988991927,0.1271214420925803,-0.03224766066004378,1.3302231674869155e-10,0.04386032485297628,5.00063989045986,1,0.0006398904598601263,6.003715873097218e-10,0.0012182694766301328,3.767065638185096e-09,0.13316473883852625
3039,6.078,-4.755363542712267e-09,-0.0973624125869248,0.1271104704385683,-0.032241825745027784,1.3305808630240283e-10,0.043875571204197425,5.000644114301285,1,0.0006441143012851924,6.040700554945636e-10,0.0012186704904919568,3.767633147010493e-09,0.13315112192330641
3040,6.08,-4.756929436260143e-09,-0.09735890528393032,0.1270994987845563,-0.03223599083001179,1.3309385585611406e-10,0.04389081755541857,5.00064685131561,1,0.0006468513156097089,6.064849364616751e-10,0.0012190715030701914,3.76820072458595e-09,0.13313750500808558
3041,6.082,-4.7584953298080186e-09,-0.09735539798093584,0.12708852713054425,-0.0322301559149958,1.331296254098253e-10,0.0439060639066397,5.000648101468811,1,0.0006481014688111131,6.076160111589466e-10,0.0012194725143646178,3.768768280743613e-09,0.13312388809286702
3042,6.0840000000000005,-4.760061223355897e-09,-0.09735189067794135,0.12707755547653224,-0.03222432099997981,1.3316539496353656e-10,0.04392131025786085,5.000647864749147,1,0.0006478647491467981,6.074629798938213e-10,0.001219873524374937,3.769335829355552e-09,0.13311027117764743
3043,6.086,-4.7616271169037734e-09,-0.09734838337494688,0.12706658382252023,-0.03221848608496381,1.3320116451724781e-10,0.043936556609081995,5.000646141125778,1,0.0006461411257783212,6.060255685843349e-10,0.0012202745331008737,3.769903370421849e-09,0.13309665426242845
3044,6.088,-4.763193010451649e-09,-0.09734487607195239,0.1270556121685082,-0.03221265116994782,1.3323693407095907e-10,0.04395180296030313,5.000642930585462,1,0.0006429305854620537,6.033034728144943e-10,0.0012206755405421248,3.770470955962557e-09,0.13308303734720753
3045,6.09,-4.764758903999527e-09,-0.09734136876895791,0.12704464051449618,-0.032206816254931825,1.3327270362467032e-10,0.04396704931152427,5.000638233086194,1,0.000638233086194262,5.992964701583508e-10,0.0012210765466984669,3.771038450725829e-09,0.13306942043198886
3046,6.0920000000000005,-4.7663247975474025e-09,-0.09733786146596343,0.12703366886048417,-0.032200981339915835,1.3330847317838157e-10,0.04398229566274542,5.000632048635249,1,0.0006320486352491272,5.940041903311786e-10,0.0012214775515695304,3.771606052387649e-09,0.1330558035167691
3047,6.094,-4.76789069109528e-09,-0.09733435416296896,0.12702269720647213,-0.03219514642489984,1.3334424273209282e-10,0.04399754201396656,5.000624377179796,1,0.0006243771797960207,5.874264144314586e-10,0.0012218785551550949,3.772173611824174e-09,0.13304218660154987
3048,6.096,-4.769456584643156e-09,-0.09733084685997448,0.12701172555246013,-0.03218931150988384,1.3338001228580407e-10,0.0440127883651877,5.000615218717402,1,0.0006152187174022217,5.795628823905583e-10,0.001222279557454901,3.772741149843473e-09,0.13302856968632948
3049,6.098,-4.7710224781910315e-09,-0.09732733955697999,0.12700075389844812,-0.03218347659486785,1.3341578183951533e-10,0.04402803471640884,5.000604573234565,1,0.0006045732345647536,5.704132821357724e-10,0.0012226805584686366,3.773308694189619e-09,0.1330149527711113
3050,6.1000000000000005,-4.77258837173891e-09,-0.09732383225398551,0.1269897822444361,-0.032177641679851855,1.3345155139322658e-10,0.04404328106762999,5.000592440672939,1,0.0005924406729391762,5.599773454403704e-10,0.0012230815581960332,3.7738762101827065e-09,0.13300133585589113
3051,6.102,-4.774154265286786e-09,-0.09732032495099102,0.12697881059042407,-0.03217180676483586,1.3348732094693783e-10,0.04405852741885113,5.000578821037684,1,0.0005788210376840297,5.482547698700751e-10,0.001223482556636788,3.774443753310802e-09,0.13298771894067143
3052,6.104,-4.775720158834662e-09,-0.09731681764799655,0.12696783893641206,-0.03216597184981987,1.3352309050064906e-10,0.044073773770072266,5.0005637143138,1,0.0005637143137997569,5.352452825458533e-10,0.0012238835537906278,3.775011316637998e-09,0.13297410202545137
3053,6.106,-4.77728605238254e-09,-0.09731331034500207,0.12695686728240002,-0.03216013693480388,1.3355886005436034e-10,0.044089020121293405,5.000547120465596,1,0.0005471204655957962,5.209485954905872e-10,0.0012242845496572637,3.775578914036375e-09,0.13296048511023345
3054,6.1080000000000005,-4.778851945930416e-09,-0.09730980304200759,0.126945895628388,-0.032154302019787875,1.335946296080716e-10,0.04410426647251456,5.00052903946466,1,0.0005290394646602081,5.053644845799591e-10,0.001224685544236472,3.776146427594038e-09,0.13294686819501264
3055,6.11,-4.780417839478293e-09,-0.0973062957390131,0.126934923974376,-0.032148467104771886,1.3363039916178284e-10,0.0441195128237357,5.000509471309088,1,0.00050947130908785,4.884926395178537e-10,0.0012250865375279412,3.776713944011056e-09,0.1329332512797931
3056,6.112,-4.7819837330261695e-09,-0.09730278843601863,0.12692395232036396,-0.032142632189755896,1.336661687154941e-10,0.04413475917495684,5.000488415959646,1,0.0004884159596461046,4.703327458414373e-10,0.0012254875295313558,3.777281508371513e-09,0.13291963436457316
3057,6.114,-4.783549626574046e-09,-0.09729928113302415,0.12691298066635195,-0.0321367972747399,1.3370193826920534e-10,0.044150005526177975,5.00046587340846,1,0.00046587340846038217,4.508845387528199e-10,0.0012258885202464506,3.777849096399502e-09,0.13290601744935363
3058,6.1160000000000005,-4.7851155201219235e-09,-0.09729577383002966,0.12690200901233994,-0.03213096235972391,1.337377078229166e-10,0.04416525187739912,5.0004418436135945,1,0.00044184361359445035,4.3014777674357547e-10,0.0012262895096729828,3.778416642203108e-09,0.1328924005341345
3059,6.118,-4.786681413669799e-09,-0.09729226652703518,0.12689103735832793,-0.03212512744470791,1.3377347737662785e-10,0.04418049822862027,5.000416326582423,1,0.0004163265824228546,4.0812216798449165e-10,0.0012266904978106578,3.7789841665904135e-09,0.13287878361891411
3060,6.12,-4.788247307217676e-09,-0.09728875922404069,0.1268800657043159,-0.03211929252969192,1.338092469303391e-10,0.0441957445798414,5.000389322266779,1,0.000389322266778791,3.8480740605988307e-10,0.0012270914846591674,3.779551718113511e-09,0.13286516670369578
3061,6.122,-4.7898132007655526e-09,-0.09728525192104621,0.1268690940503039,-0.032113457614675926,1.3384501648405033e-10,0.044210990931062545,5.000360830669057,1,0.0003608306690567886,3.60203263040772e-10,0.0012274924702182807,3.780119227412478e-09,0.13285154978847527
3062,6.1240000000000006,-4.79137909431343e-09,-0.09728174461805174,0.12685812239629185,-0.032107622699659936,1.338807860377616e-10,0.04422623728228369,5.0003308517508485,1,0.00033085175084845986,3.3430938174248076e-10,0.0012278934544876362,3.780686819335425e-09,0.132837932873256
3063,6.126,-4.792944987861306e-09,-0.09727823731505726,0.12684715074227984,-0.03210178778464394,1.3391655559147286e-10,0.04424148363350483,5.000299385486087,1,0.00029938548608665627,3.071255791353743e-10,0.0012282944374670435,3.7812543412904095e-09,0.1328243159580362
3064,6.128,-4.7945108814091824e-09,-0.09727473001206279,0.12683617908826783,-0.03209595286962794,1.3395232514518408e-10,0.044256729984725976,5.000266431872299,1,0.00026643187229868914,2.786515400890756e-10,0.0012286954191561784,3.781821897317542e-09,0.13281069904281595
3065,6.13,-4.796076774957059e-09,-0.0972712227090683,0.12682520743425582,-0.03209011795461195,1.3398809469889534e-10,0.04427197633594711,5.000231990889443,1,0.00023199088944281243,2.488870225885679e-10,0.0012290963995547834,3.7823894041848875e-09,0.13279708212759767
3066,6.132000000000001,-4.7976426685049365e-09,-0.0972677154060738,0.12681423578024378,-0.03208428303959596,1.340238642526066e-10,0.04428722268716826,5.000196062503538,1,0.00019606250353820798,2.178317472774743e-10,0.0012294973786625535,3.782956938188559e-09,0.13278346521237722
3067,6.134,-4.799208562052813e-09,-0.09726420810307933,0.12680326412623177,-0.03207844812457997,1.3405963380631787e-10,0.0443024690383894,5.0001586466976145,1,0.00015864669761445072,1.8548546398356086e-10,0.0012298983564791952,3.783524499328649e-09,0.13276984829715707
3068,6.136,-4.800774455600689e-09,-0.09726070080008485,0.12679229247221976,-0.03207261320956397,1.340954033600291e-10,0.04431771538961053,5.000119743465293,1,0.00011974346529264324,1.5184803935962252e-10,0.0012302993330044858,3.784092039053224e-09,0.13275623138193723
3069,6.138,-4.802340349148566e-09,-0.09725719349709037,0.12678132081820773,-0.03206677829454798,1.3413117291374034e-10,0.04433296174083168,5.000079352753013,1,7.93527530129623e-05,1.1691932823149965e-10,0.001230700308238079,3.784659581638387e-09,0.13274261446671853
3070,6.140000000000001,-4.803906242696443e-09,-0.0972536861940959,0.12677034916419572,-0.032060943379531984,1.341669424674516e-10,0.044348208092052824,5.000037474574216,1,3.747457421621192e-05,8.069967056230902e-11,0.0012311012821797304,3.785227144424239e-09,0.1327289975515001
3071,6.142,-4.805472139753387e-09,-0.09725016286911077,0.12675935663500673,-0.032055108524648095,1.3420267041069028e-10,0.04436345935658851,5.000005912613358,1,5.912613358027841e-06,5.3367390811913176e-11,0.0012315022650074246,3.785798533011045e-09,0.1327153806362828
3072,6.144,-4.807038059516058e-09,-0.0972465358724215,0.12674822903114324,-0.032049274058854264,1.3423812910969477e-10,0.04437874241315955,5.000049233640587,1,4.9233640586621163e-05,9.05997949471322e-11,0.0012319033124072733,3.786395009359625e-09,0.13270176372109263
3073,6.146,-4.808603979278728e-09,-0.09724290887573225,0.12673710142727976,-0.03204343959306043,1.3427358780869925e-10,0.044394025469730564,5.000091055817885,1,9.105581788482198e-05,1.2655167349969624e-10,0.0012323043585241692,3.78699152671881e-09,0.13268814680590188
3074,6.148,-4.810169899041401e-09,-0.09723928187904299,0.12672597382341627,-0.0320376051272666,1.3430904650770377e-10,0.044409308526301594,5.000131379093689,1,0.00013137909368943212,1.6122111202220557e-10,0.0012327054033578616,3.787587994920638e-09,0.13267452989071224
3075,6.15,-4.811735818804072e-09,-0.09723565488235375,0.12671484621955276,-0.03203177066147276,1.3434450520670828e-10,0.044424591582872625,5.000170203457117,1,0.00017020345711671325,1.9460733416091014e-10,0.0012331064469080005,3.788184538813299e-09,0.13266091297552116
3076,6.152,-4.8133017385667435e-09,-0.09723202788566448,0.1267037186156893,-0.03202593619567893,1.3437996390571277e-10,0.04443987463944364,5.000207528862954,1,0.0002075288629539429,2.2670999294182015e-10,0.001233507489174397,3.788781040484809e-09,0.1326472960603295
3077,6.154,-4.814867658329415e-09,-0.09722840088897523,0.1266925910118258,-0.0320201017298851,1.3441542260471726e-10,0.04445515769601467,5.000243355321095,1,0.00024335532109542868,2.575286926071863e-10,0.0012339085301567277,3.789377520743275e-09,0.1326336791451406
3078,6.156,-4.816433578092087e-09,-0.09722477389228598,0.1266814634079623,-0.03201426726409126,1.3445088130372174e-10,0.044470440752585695,5.0002776827687505,1,0.000277682768750509,2.8706307427085837e-10,0.001234309569854672,3.789974062820875e-09,0.1326200622299494
3079,6.158,-4.817999497854759e-09,-0.09722114689559672,0.1266703358040988,-0.03200843279829743,1.3448634000272623e-10,0.044485723809156726,5.00031051119279,1,0.0003105111927901305,3.1531292014489676e-10,0.0012347106082680349,3.79057055574161e-09,0.13260644531475843
3080,6.16,-4.81956541761743e-09,-0.09721751989890745,0.12665920820023532,-0.032002598332503594,1.3452179870173075e-10,0.044501006865727756,5.000341840575362,1,0.00034184057536190693,3.42277910247529e-10,0.0012351116453965085,3.791166999505573e-09,0.13259282839956854
3081,6.162,-4.821131337380101e-09,-0.0972138929022182,0.12664808059637184,-0.031996763866709764,1.345572574007352e-10,0.04451628992229877,5.000371670893249,1,0.0003716708932488544,3.679577115212689e-10,0.0012355126812397684,3.791763539769014e-09,0.13257921148437718
3082,6.164,-4.822697257142772e-09,-0.09721026590552893,0.12663695299250835,-0.031990929400915934,1.3459271609973972e-10,0.0445315729788698,5.000400002122026,1,0.00040000212202606633,3.923520921585845e-10,0.0012359137157975895,3.792360003131856e-09,0.13256559456918685
3083,6.166,-4.824263176905444e-09,-0.0972066389088397,0.12662582538864486,-0.031985094935122096,1.346281747987442e-10,0.04454685603544083,5.000426834231448,1,0.00042683423144840305,4.154607197605472e-10,0.0012363147490696432,3.7929565421863666e-09,0.13255197765399507
3084,6.168,-4.825829096668116e-09,-0.09720301191215043,0.12661469778478138,-0.031979260469328266,1.346636334977487e-10,0.04456213909201186,5.000452167191469,1,0.0004521671914687886,4.3728337496383096e-10,0.001236715781055713,3.793553018212491e-09,0.132538360738806
3085,6.17,-4.8273950164307875e-09,-0.09719938491546118,0.1266035701809179,-0.03197342600353443,1.346990921967532e-10,0.04457742214858288,5.000476000990794,1,0.00047600099079403435,4.5781974723913364e-10,0.00123711681175549,3.794149472826374e-09,0.13252474382361462
3086,6.172,-4.828960936193459e-09,-0.09719575791877191,0.1265924425770544,-0.0319675915377406,1.3473455089575767e-10,0.044592705205153904,5.000498335602661,1,0.00049833560266066,4.770695088144979e-10,0.0012375178411686493,3.794746006600248e-09,0.13251112690842426
3087,6.174,-4.830526855956131e-09,-0.09719213092208265,0.12658131497319092,-0.03196175707194677,1.3477000959476219e-10,0.044607988261724935,5.000519170987946,1,0.0005191709879461825,4.950324459260066e-10,0.001237918869294977,3.795342505090073e-09,0.13249750999323326
3088,6.176,-4.832092775718802e-09,-0.0971885039253934,0.12657018736932743,-0.03195592260615293,1.348054682937667e-10,0.044623271318295965,5.000538507147185,1,0.0005385071471852854,5.117082665937798e-10,0.0012383198961341834,3.795938971763948e-09,0.13248389307804329
3089,6.178,-4.833658695481473e-09,-0.09718487692870414,0.12655905976546394,-0.0319500881403591,1.3484092699277116e-10,0.04463855437486698,5.000556344047442,1,0.0005563440474416481,5.270966669033366e-10,0.0012387209216859645,3.796535458642053e-09,0.13247027616285179
3090,6.18,-4.835224615244145e-09,-0.09718124993201488,0.12654793216160043,-0.03194425367456527,1.3487638569177567e-10,0.04465383743143801,5.000572681659831,1,0.0005726816598308204,5.411973370266734e-10,0.0012391219459500118,3.797132007340555e-09,0.13245665924766048
3091,6.182,-4.836790535006816e-09,-0.09717762293532564,0.12653680455773697,-0.03193841920877143,1.3491184439078016e-10,0.044669120488009036,5.000587519953223,1,0.0005875199532230369,5.54010120780365e-10,0.0012395229689261687,3.797728416715254e-09,0.13244304233247103
3092,6.184,-4.838356454769488e-09,-0.09717399593863638,0.12652567695387346,-0.0319325847429776,1.3494730308978465e-10,0.044684403544580066,5.000600858921709,1,0.0006008589217092464,5.655345728118261e-10,0.001239923990613991,3.7983249711426915e-09,0.13242942541727923
3093,6.186,-4.839922374532159e-09,-0.09717036894194711,0.12651454935001,-0.031926750277183766,1.3498276178878916e-10,0.04469968660115109,5.000612698535275,1,0.0006126985352752357,5.757705622625385e-10,0.001240325011013348,3.7989214139905685e-09,0.13241580850208928
3094,6.188,-4.84148829429483e-09,-0.09716674194525786,0.12650342174614648,-0.031920915811389936,1.3501822048779362e-10,0.04471496965772211,5.00062303875413,1,0.0006230387541297233,5.847176911884768e-10,0.0012407260301238415,3.799517939467305e-09,0.1324021915868995
3095,6.19,-4.8430542140575026e-09,-0.0971631149485686,0.126492294142283,-0.0319150813455961,1.3505367918679814e-10,0.04473025271429315,5.000631879579021,1,0.0006318795790214438,5.923757533827735e-10,0.0012411270479452665,3.800114429660812e-09,0.1323885746717082
3096,6.192,-4.844620133820174e-09,-0.09715948795187934,0.1264811665384195,-0.031909246879802275,1.3508913788580265e-10,0.04474553577086417,5.000639220978589,1,0.000639220978588817,5.987444676541739e-10,0.001241528064477341,3.800710915783245e-09,0.13237495775651792
3097,6.194,-4.846186053582845e-09,-0.09715586095519009,0.12647003893455602,-0.03190341241400844,1.3512459658480711e-10,0.0447608188274352,5.0006450629338834,1,0.0006450629338834446,6.038235073110618e-10,0.0012419290797197383,3.8013074082387305e-09,0.13236134084132695
3098,6.196,-4.847751973345517e-09,-0.09715223395850084,0.12645891133069254,-0.03189757794821461,1.3516005528381163e-10,0.04477610188400622,5.000649405397862,1,0.0006494053978620684,6.076126345976908e-10,0.0012423300936722217,3.801903889687341e-09,0.1323477239261361
3099,6.198,-4.849317893108188e-09,-0.09714860696181157,0.12644778372682905,-0.03189174348242077,1.3519551398281612e-10,0.044791384940577245,5.00065224838236,1,0.0006522483823596659,6.101115749235399e-10,0.0012427311063345162,3.802500363597189e-09,0.1323341070109463
3100,6.2,-4.85088381287086e-09,-0.09714497996512231,0.12643665612296556,-0.03188590901662694,1.352309726818206e-10,0.044806667997148275,5.000653591827332,1,0.0006535918273318231,6.113200073199948e-10,0.0012431321177063,3.80309686464845e-09,0.13232049009575497
3101,6.202,-4.852449732633531e-09,-0.09714135296843306,0.12642552851910208,-0.03188007455083311,1.3526643138082512e-10,0.044821951053719306,5.000653435733502,1,0.0006534357335024055,6.112376984460823e-10,0.0012435331277873417,3.803693323481092e-09,0.13230687318056464
3102,6.204,-4.8540156523962025e-09,-0.0971377259717438,0.1264144009152386,-0.03187424008503927,1.3530189007982958e-10,0.04483723411029032,5.0006517800980514,1,0.0006517800980514465,6.098643312841053e-10,0.0012439341365773232,3.804289809455362e-09,0.1322932562653736
3103,6.206,-4.8555815721588745e-09,-0.09713409897505454,0.12640327331137508,-0.031868405619245435,1.353373487788341e-10,0.04485251716686135,5.0006486248566615,1,0.000648624856661506,6.071996339427641e-10,0.0012443351440759726,3.8048863364434024e-09,0.13227963935018275
3104,6.208,-4.8571474919215465e-09,-0.09713047197836529,0.12639214570751162,-0.031862571153451605,1.353728074778386e-10,0.04486780022343238,5.000643970012255,1,0.000643970012254691,6.032433818264033e-10,0.0012447361502830648,3.8054827518529905e-09,0.13226602243499203
3105,6.21,-4.858713411684218e-09,-0.09712684498167604,0.1263810181036481,-0.031856736687657775,1.3540826617684307e-10,0.0448830832800034,5.000637815527375,1,0.000637815527374741,5.97995189036478e-10,0.0012451371551982148,3.80607927763672e-09,0.13225240551980233
3106,6.212,-4.860279331446889e-09,-0.09712321798498677,0.12636989049978462,-0.031850902221863944,1.3544372487584758e-10,0.04489836633657443,5.000630161385805,1,0.0006301613858052946,5.914548570530338e-10,0.0012455381588212236,3.806675792414434e-09,0.13223878860461025
3107,6.214,-4.86184525120956e-09,-0.0971195909882975,0.12635876289592113,-0.03184506775607011,1.3547918357485207e-10,0.04491364939314546,5.000621007564161,1,0.0006210075641606139,5.836221084586896e-10,0.0012459391611518138,3.807272244166117e-09,0.13222517168942086
3108,6.216,-4.863411170972232e-09,-0.09711596399160827,0.12634763529205767,-0.03183923329027628,1.3551464227385656e-10,0.044928932449716484,5.0006103540479305,1,0.000610354047930528,5.744966437557189e-10,0.0012463401621896852,3.807868712656063e-09,0.13221155477422997
